property_id,list_price,search_promotions,rent_to_own,listing_id,matterport,virtual_tours,status,community,permalink,price_reduced_amount,open_houses,branding,list_date,photos,advertisers,__typename,primary_photo.href,primary_photo.__typename,products.products,products.brand_name,products.__typename,source.id,source.type,source.spec_id,source.plan_id,source.agents,source.__typename,lead_attributes.show_contact_an_agent,lead_attributes.opcity_lead_attributes.cashback_enabled,lead_attributes.opcity_lead_attributes.flip_the_market_enabled,lead_attributes.opcity_lead_attributes.__typename,lead_attributes.lead_type,lead_attributes.ready_connect_mortgage.show_contact_a_lender,lead_attributes.ready_connect_mortgage.show_veterans_united,lead_attributes.ready_connect_mortgage.__typename,lead_attributes.__typename,description.name,description.beds,description.baths_consolidated,description.sqft,description.lot_sqft,description.baths_max,description.baths_min,description.beds_min,description.beds_max,description.sqft_min,description.sqft_max,description.type,description.sub_type,description.sold_price,description.sold_date,description.__typename,location.street_view_url,location.address.line,location.address.postal_code,location.address.state,location.address.state_code,location.address.city,location.address.coordinate.lat,location.address.coordinate.lon,location.address.coordinate.__typename,location.address.__typename,location.county.name,location.county.fips_code,location.county.__typename,location.__typename,flags.is_coming_soon,flags.is_new_listing,flags.is_price_reduced,flags.is_foreclosure,flags.is_new_construction,flags.is_pending,flags.is_contingent,flags.__typename,community.description.name,community.description.__typename,community.property_id,community.permalink,community.advertisers,community.promotions,community.__typename,location.address.coordinate
6636766820,389000,,,2971733648,False,,for_sale,,2650-N-Lizella-Rd_Lizella_GA_31052_M66367-66820,,,"[{'type': 'Office', 'name': 'Soneva Real Estate', 'photo': None, '__typename': 'Branding'}]",2024-09-05T19:12:10.000000Z,"[{'href': 'https://ap.rdcpix.com/265fb65922acc638107a7b3a8e0924f9l-m2902867040s.jpg', '__typename': 'HomePhoto'}, {'href': 'https://ap.rdcpix.com/265fb65922acc638107a7b3a8e0924f9l-m4161776668s.jpg', '__typename': 'HomePhoto'}]","[{'type': 'seller', 'builder': None, '__typename': 'HomeAdvertiser'}]",SearchHome,https://ap.rdcpix.com/265fb65922acc638107a7b3a8e0924f9l-m2902867040s.jpg,HomePhoto,"['core.agent', 'co_broke']",basic_opt_in,ProductSummary,ASGA,mls,,,"[{'office_name': None, '__typename': 'MlsAgent'}, {'office_name': None, '__typename': 'MlsAgent'}]",MlsSource,True,False,False,OpCityLeadAttributes,co_broke,True,True,ReadyConnectMortgage,LeadAttributes,,5.0,3,3489.0,46609.0,,,,,,,single_family,,200000.0,2000-11-01,SearchHomeDescription,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2650%20N%20Lizella%20Rd%2C%20Lizella%2C%20GA%2031052&size=640x480&source=outdoor&signature=gHNjeab-QxLuluFFU4tcIoYMVQI=,2650 N Lizella Rd,31052,Georgia,GA,Lizella,32.824567,-83.821924,Coordinate,SearchHomeAddress,Bibb,13021,HomeCounty,SearchHomeLocation,,False,,,,True,,HomeFlags,,,,,,,,
5628880178,225000,,,2965496981,False,,for_sale,,2715-Cherokee-Ave_Macon_GA_31204_M56288-80178,3500.0,,"[{'type': 'Office', 'name': 'Sell Your Home Services LLC', 'photo': None, '__typename': 'Branding'}]",2024-03-26T18:05:42.000000Z,"[{'href': 'https://ap.rdcpix.com/d052ac8ad43624d367469cc4f6e027e8l-m2551997715s.jpg', '__typename': 'HomePhoto'}, {'href': 'https://ap.rdcpix.com/d052ac8ad43624d367469cc4f6e027e8l-m1328038985s.jpg', '__typename': 'HomePhoto'}]","[{'type': 'seller', 'builder': None, '__typename': 'HomeAdvertiser'}]",SearchHome,https://ap.rdcpix.com/d052ac8ad43624d367469cc4f6e027e8l-m2551997715s.jpg,HomePhoto,"['core.agent', 'core.broker', 'co_broke']",essentials,ProductSummary,ASGA,mls,,,"[{'office_name': None, '__typename': 'MlsAgent'}]",MlsSource,True,False,False,OpCityLeadAttributes,co_broke,True,True,ReadyConnectMortgage,LeadAttributes,,5.0,3,4699.0,42253.0,,,,,,,single_family,,230000.0,2022-08-19,SearchHomeDescription,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2715%20Cherokee%20Ave%2C%20Macon%2C%20GA%2031204&size=640x480&source=outdoor&signature=x5a_GNCHvJrs88xBbdw-N4NMoZ0=,2715 Cherokee Ave,31204,Georgia,GA,Macon,32.838294,-83.665895,Coordinate,SearchHomeAddress,Bibb,13021,HomeCounty,SearchHomeLocation,,False,False,,,,,HomeFlags,,,,,,,,
5486255377,220000,,,2971770353,False,,for_sale,,154-Lokchapee-Lndg_Macon_GA_31210_M54862-55377,,,"[{'type': 'Office', 'name': 'Vesta Consolidated Realty LLC', 'photo': None, '__typename': 'Branding'}]",2024-09-06T13:31:30.000000Z,"[{'href': 'https://ap.rdcpix.com/b4258299c1032322b76430cb329edf46l-m4039664865s.jpg', '__typename': 'HomePhoto'}, {'href': 'https://ap.rdcpix.com/b4258299c1032322b76430cb329edf46l-m685388219s.jpg', '__typename': 'HomePhoto'}]","[{'type': 'seller', 'builder': None, '__typename': 'HomeAdvertiser'}]",SearchHome,https://ap.rdcpix.com/b4258299c1032322b76430cb329edf46l-m4039664865s.jpg,HomePhoto,"['core.agent', 'co_broke']",basic_opt_in,ProductSummary,MIGA,mls,,,"[{'office_name': None, '__typename': 'MlsAgent'}]",MlsSource,True,False,False,OpCityLeadAttributes,co_broke,True,True,ReadyConnectMortgage,LeadAttributes,,3.0,2.5,2010.0,3920.0,,,,,,,townhomes,townhouse,142500.0,2008-03-19,SearchHomeDescription,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=154%20Lokchapee%20Lndg%2C%20Macon%2C%20GA%2031210&size=640x480&source=outdoor&signature=46LuQOEKjFtncqhst3G64gUmJ3A=,154 Lokchapee Lndg,31210,Georgia,GA,Macon,32.886081,-83.702059,Coordinate,SearchHomeAddress,Bibb,13021,HomeCounty,SearchHomeLocation,,True,,,,,,HomeFlags,,,,,,,,
6737284439,74900,,,2969059080,False,,for_sale,,3921-Hartness-St_Macon_GA_31204_M67372-84439,15000.0,,"[{'type': 'Office', 'name': 'Coldwell Banker Free Realty', 'photo': None, '__typename': 'Branding'}]",2024-06-29T17:19:26.000000Z,"[{'href': 'https://ap.rdcpix.com/6011c3a55eb5cf2875421b677db1c0f0l-m2700492303s.jpg', '__typename': 'HomePhoto'}, {'href': 'https://ap.rdcpix.com/6011c3a55eb5cf2875421b677db1c0f0l-m2519735746s.jpg', '__typename': 'HomePhoto'}]","[{'type': 'seller', 'builder': None, '__typename': 'HomeAdvertiser'}]",SearchHome,https://ap.rdcpix.com/6011c3a55eb5cf2875421b677db1c0f0l-m2700492303s.jpg,HomePhoto,"['core.agent', 'core.broker', 'co_broke']",essentials,ProductSummary,MIGA,mls,,,"[{'office_name': None, '__typename': 'MlsAgent'}]",MlsSource,True,False,False,OpCityLeadAttributes,co_broke,True,True,ReadyConnectMortgage,LeadAttributes,,4.0,1.5,1245.0,14810.0,,,,,,,single_family,,86500.0,2007-03-06,SearchHomeDescription,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3921%20Hartness%20St%2C%20Macon%2C%20GA%2031204&size=640x480&source=outdoor&signature=XfJX2jhRMOrH5FItgoAnTidiwtc=,3921 Hartness St,31204,Georgia,GA,Macon,32.820527,-83.702297,Coordinate,SearchHomeAddress,Bibb,13021,HomeCounty,SearchHomeLocation,,False,False,True,,,,HomeFlags,,,,,,,,
6590116402,180000,,,2971966353,False,,for_sale,,164-Walnut-Ridge-Dr_Macon_GA_31211_M65901-16402,,,"[{'type': 'Office', 'name': 'Coldwell Banker Access Realty', 'photo': None, '__typename': 'Branding'}]",2024-09-11T15:28:29.000000Z,"[{'href': 'https://ap.rdcpix.com/d51e64953af2112d6d95c8e3d9f15798l-m4137323822s.jpg', '__typename': 'HomePhoto'}, {'href': 'https://ap.rdcpix.com/d51e64953af2112d6d95c8e3d9f15798l-m4217755868s.jpg', '__typename': 'HomePhoto'}]","[{'type': 'seller', 'builder': None, '__typename': 'HomeAdvertiser'}]",SearchHome,https://ap.rdcpix.com/d51e64953af2112d6d95c8e3d9f15798l-m4137323822s.jpg,HomePhoto,"['core.agent', 'core.broker', 'co_broke']",essentials,ProductSummary,MIGA,mls,,,"[{'office_name': None, '__typename': 'MlsAgent'}]",MlsSource,True,False,False,OpCityLeadAttributes,co_broke,True,True,ReadyConnectMortgage,LeadAttributes,,3.0,2,1482.0,33106.0,,,,,,,single_family,,90000.0,2002-11-14,SearchHomeDescription,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=164%20Walnut%20Ridge%20Dr%2C%20Macon%2C%20GA%2031211&size=640x480&source=outdoor&signature=priZ698fABrV9mXHsterLFqOe5U=,164 Walnut Ridge Dr,31211,Georgia,GA,Macon,32.890279,-83.605164,Coordinate,SearchHomeAddress,Jones,13169,HomeCounty,SearchHomeLocation,,True,,,,,,HomeFlags,,,,,,,,
6669896243,149000,,,2972147356,False,,for_sale,,1195-Lawton-Dr_Macon_GA_31201_M66698-96243,,,"[{'type': 'Office', 'name': 'Realty Hub of Georgia, LLC', 'photo': None, '__typename': 'Branding'}]",2024-09-15T22:12:25.000000Z,"[{'href': 'https://ap.rdcpix.com/8de658a0c6b31f74d870b564f06ff104l-m1407883821s.jpg', '__typename': 'HomePhoto'}, {'href': 'https://ap.rdcpix.com/8de658a0c6b31f74d870b564f06ff104l-m2427420572s.jpg', '__typename': 'HomePhoto'}]","[{'type': 'seller', 'builder': None, '__typename': 'HomeAdvertiser'}]",SearchHome,https://ap.rdcpix.com/8de658a0c6b31f74d870b564f06ff104l-m1407883821s.jpg,HomePhoto,"['core.agent', 'co_broke']",basic_opt_in,ProductSummary,ATGA,mls,,,"[{'office_name': None, '__typename': 'MlsAgent'}]",MlsSource,True,False,False,OpCityLeadAttributes,co_broke,True,True,ReadyConnectMortgage,LeadAttributes,,4.0,2,1854.0,5227.0,,,,,,,single_family,,2529300.0,2022-03-10,SearchHomeDescription,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1195%20Lawton%20Dr%2C%20Macon%2C%20GA%2031201&size=640x480&source=outdoor&signature=yo1yc61kv3KhBBukTno5aN_D32c=,1195 Lawton Dr,31201,Georgia,GA,Macon,32.836905,-83.65276,Coordinate,SearchHomeAddress,Bibb,13021,HomeCounty,SearchHomeLocation,,True,,,,,,HomeFlags,,,,,,,,
6912101299,114900,,,2972147360,False,,for_sale,,1140-Greentree-Pkwy_Macon_GA_31220_M69121-01299,,,"[{'type': 'Office', 'name': 'HomeSmart', 'photo': None, '__typename': 'Branding'}]",2024-09-15T22:12:25.000000Z,"[{'href': 'https://ap.rdcpix.com/c140d6fc74f94e4290c48ba4749ccc0al-m3843095125s.jpg', '__typename': 'HomePhoto'}, {'href': 'https://ap.rdcpix.com/c140d6fc74f94e4290c48ba4749ccc0al-m1483676731s.jpg', '__typename': 'HomePhoto'}]","[{'type': 'seller', 'builder': None, '__typename': 'HomeAdvertiser'}]",SearchHome,https://ap.rdcpix.com/c140d6fc74f94e4290c48ba4749ccc0al-m3843095125s.jpg,HomePhoto,"['core.agent', 'core.broker', 'co_broke']",essentials,ProductSummary,ATGA,mls,,,"[{'office_name': None, '__typename': 'MlsAgent'}]",MlsSource,True,False,False,OpCityLeadAttributes,co_broke,True,True,ReadyConnectMortgage,LeadAttributes,,4.0,3,1985.0,10454.0,,,,,,,single_family,,54300.0,2009-12-21,SearchHomeDescription,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1140%20Greentree%20Pkwy%2C%20Macon%2C%20GA%2031220&size=640x480&source=outdoor&signature=t6Re298kUOU9-dRxGlNCht7pVPk=,1140 Greentree Pkwy,31220,Georgia,GA,Macon,32.877495,-83.772598,Coordinate,SearchHomeAddress,Bibb,13021,HomeCounty,SearchHomeLocation,,True,,,,,,HomeFlags,,,,,,,,
5647616908,214900,,,2972145162,False,,for_sale,,104-Farwell-St_Macon_GA_31216_M56476-16908,,,"[{'type': 'Office', 'name': 'RE MAX Cutting Edge Realty', 'photo': 'https://ap.rdcpix.com/72d4d19d434bc7c0297a42d8a5869d91o-b2274465705s.jpg', '__typename': 'Branding'}]",2024-09-15T18:22:27.000000Z,"[{'href': 'https://ap.rdcpix.com/55fe75401ec5ac0ac2c1b704d960c35dl-m3760843352s.jpg', '__typename': 'HomePhoto'}, {'href': 'https://ap.rdcpix.com/55fe75401ec5ac0ac2c1b704d960c35dl-m3856868637s.jpg', '__typename': 'HomePhoto'}]","[{'type': 'seller', 'builder': None, '__typename': 'HomeAdvertiser'}]",SearchHome,https://ap.rdcpix.com/55fe75401ec5ac0ac2c1b704d960c35dl-m3760843352s.jpg,HomePhoto,"['core.agent', 'core.broker', 'listing_owner_brand.broker', 'co_broke']",advantage_brand,ProductSummary,MIGA,mls,,,"[{'office_name': None, '__typename': 'MlsAgent'}]",MlsSource,True,False,False,OpCityLeadAttributes,co_broke,True,True,ReadyConnectMortgage,LeadAttributes,,3.0,2,1388.0,46609.0,,,,,,,single_family,,124000.0,2006-03-31,SearchHomeDescription,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=104%20Farwell%20St%2C%20Macon%2C%20GA%2031216&size=640x480&source=outdoor&signature=R4z-SvvW02rytMiU0hpYhkqJUAg=,104 Farwell St,31216,Georgia,GA,Macon,32.735756,-83.718547,Coordinate,SearchHomeAddress,Bibb,13021,HomeCounty,SearchHomeLocation,,True,,,,,,HomeFlags,,,,,,,,
6857280774,129000,,,2972147920,False,,for_sale,,3435-Hillcrest-Rd_Macon_GA_31204_M68572-80774,,,"[{'type': 'Office', 'name': 'Realty Hub of Georgia, LLC', 'photo': None, '__typename': 'Branding'}]",2024-09-15T23:41:30.000000Z,"[{'href': 'https://ap.rdcpix.com/6d6eedc4fbb1696d63570d0e5e3d062dl-m3686675561s.jpg', '__typename': 'HomePhoto'}, {'href': 'https://ap.rdcpix.com/6d6eedc4fbb1696d63570d0e5e3d062dl-m3507640134s.jpg', '__typename': 'HomePhoto'}]","[{'type': 'seller', 'builder': None, '__typename': 'HomeAdvertiser'}]",SearchHome,https://ap.rdcpix.com/6d6eedc4fbb1696d63570d0e5e3d062dl-m3686675561s.jpg,HomePhoto,"['core.agent', 'co_broke']",basic_opt_in,ProductSummary,ASGA,mls,,,"[{'office_name': None, '__typename': 'MlsAgent'}]",MlsSource,True,False,False,OpCityLeadAttributes,co_broke,True,True,ReadyConnectMortgage,LeadAttributes,,4.0,2,,10454.0,,,,,,,single_family,,2529300.0,2022-03-10,SearchHomeDescription,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3435%20Hillcrest%20Rd%2C%20Macon%2C%20GA%2031204&size=640x480&source=outdoor&signature=eenLi_9GcVHbn75CIxcOCPXnwKg=,3435 Hillcrest Rd,31204,Georgia,GA,Macon,32.842665,-83.685238,Coordinate,SearchHomeAddress,Bibb,13021,HomeCounty,SearchHomeLocation,,True,,,,,,HomeFlags,,,,,,,,
6469901301,119000,,,2972147603,False,,for_sale,,1189-Hartley-St_Macon_GA_31206_M64699-01301,,,"[{'type': 'Office', 'name': 'Realty Hub of Georgia, LLC', 'photo': None, '__typename': 'Branding'}]",2024-09-15T22:50:24.000000Z,"[{'href': 'https://ap.rdcpix.com/9275fd3793f70631d4bfbe9a20042268l-m328816192s.jpg', '__typename': 'HomePhoto'}, {'href': 'https://ap.rdcpix.com/9275fd3793f70631d4bfbe9a20042268l-m1157844289s.jpg', '__typename': 'HomePhoto'}]","[{'type': 'seller', 'builder': None, '__typename': 'HomeAdvertiser'}]",SearchHome,https://ap.rdcpix.com/9275fd3793f70631d4bfbe9a20042268l-m328816192s.jpg,HomePhoto,"['core.agent', 'co_broke']",basic_opt_in,ProductSummary,ASGA,mls,,,"[{'office_name': None, '__typename': 'MlsAgent'}]",MlsSource,True,False,False,OpCityLeadAttributes,co_broke,True,True,ReadyConnectMortgage,LeadAttributes,,4.0,2,,10454.0,,,,,,,single_family,,54600.0,2004-04-02,SearchHomeDescription,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1189%20Hartley%20St%2C%20Macon%2C%20GA%2031206&size=640x480&source=outdoor&signature=vPM4ckUvJStNqxFxh816gHPfjNw=,1189 Hartley St,31206,Georgia,GA,Macon,32.785505,-83.660317,Coordinate,SearchHomeAddress,Bibb,13021,HomeCounty,SearchHomeLocation,,True,,,,,,HomeFlags,,,,,,,,
